# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
1056 1 1 1662 1662 292 292 0 0 0 0 0 0 1 1 0 0
1057 1 1 1678 1678 292 292 0 0 0 0 0 0 1 1 0 0
1058 1 1 1729 1729 292 292 0 0 0 0 0 0 1 1 0 0
1059 1 1 263 263 293 293 0 0 0 0 0 0 1 1 0 0
1071 1 1 1679 1679 293 293 0 0 0 0 0 0 1 1 0 0
1072 1 1 225 225 294 294 0 0 0 0 0 0 1 1 0 0
1075 1 1 477 477 294 294 0 0 0 0 0 0 1 1 0 0
1085 1 1 529 529 295 295 0 0 0 0 0 0 1 1 0 0
1087 1 1 1350 1350 295 295 0 0 0 0 0 0 1 1 0 0
1088 1 1 1507 1507 295 295 0 0 0 0 0 0 1 1 0 0
1093 1 1 291 291 296 296 0 0 0 0 0 0 1 1 0 0
1094 1 1 384 384 296 296 0 0 0 0 0 0 1 1 0 0
1095 1 1 764 764 296 296 0 0 0 0 0 0 1 1 0 0
1100 1 1 789 789 297 297 0 0 0 0 0 0 1 1 0 0
1103 1 1 763 763 298 298 0 0 0 0 0 0 1 1 0 0
1119 1 1 1590 1590 299 299 0 0 0 0 0 0 1 1 0 0
1121 1 1 762 762 300 300 0 0 0 0 0 0 1 1 0 0
1131 1 1 379 379 301 301 0 0 0 0 0 0 1 1 0 0
1135 1 1 486 486 301 301 0 0 0 0 0 0 1 1 0 0
1140 1 1 1591 1591 301 301 0 0 0 0 0 0 1 1 0 0
1143 1 1 394 394 302 302 0 0 0 0 0 0 1 1 0 0
1149 1 1 1291 1291 303 303 0 0 0 0 0 0 1 1 0 0
1152 1 1 1697 1697 303 303 0 0 0 0 0 0 1 1 0 0
1153 1 1 1289 1289 304 304 0 0 0 0 0 0 1 1 0 0
1154 1 1 1297 1297 304 304 0 0 0 0 0 0 1 1 0 0
1158 1 1 1696 1696 304 304 0 0 0 0 0 0 1 1 0 0
1159 1 1 258 258 305 305 0 0 0 0 0 0 1 1 0 0
1160 1 1 309 309 305 305 0 0 0 0 0 0 1 1 0 0
1166 1 1 1287 1287 306 306 0 0 0 0 0 0 1 1 0 0
1168 1 1 1560 1560 306 306 0 0 0 0 0 0 1 1 0 0
1170 1 1 435 435 307 307 0 0 0 0 0 0 1 1 0 0
1183 1 1 1281 1281 309 309 0 0 0 0 0 0 1 1 0 0
1201 1 1 432 432 312 312 0 0 0 0 0 0 1 1 0 0
1202 1 1 456 456 312 312 0 0 0 0 0 0 1 1 0 0
1203 1 1 467 467 312 312 0 0 0 0 0 0 1 1 0 0
1204 1 1 520 520 312 312 0 0 0 0 0 0 1 1 0 0
1210 1 1 389 389 313 313 0 0 0 0 0 0 1 1 0 0
1219 1 1 1698 1698 313 313 0 0 0 0 0 0 1 1 0 0
1222 1 1 1291 1291 314 314 0 0 0 0 0 0 1 1 0 0
1223 1 1 1386 1386 314 314 0 0 0 0 0 0 1 1 0 0
1234 1 1 1010 1010 315 315 0 0 0 0 0 0 1 1 0 0
1235 1 1 1294 1294 315 315 0 0 0 0 0 0 1 1 0 0
1240 1 1 1284 1284 316 316 0 0 0 0 0 0 1 1 0 0
1248 1 1 443 443 318 318 0 0 0 0 0 0 1 1 0 0
1250 1 1 1290 1290 318 318 0 0 0 0 0 0 1 1 0 0
1256 1 1 1608 1608 318 318 0 0 0 0 0 0 1 1 0 0
1263 1 1 1517 1517 319 319 0 0 0 0 0 0 1 1 0 0
1267 1 1 756 756 320 320 0 0 0 0 0 0 1 1 0 0
1271 1 1 623 623 321 321 0 0 0 0 0 0 1 1 0 0
1279 1 1 404 404 322 322 0 0 0 0 0 0 1 1 0 0
1280 1 1 721 721 322 322 0 0 0 0 0 0 1 1 0 0
1281 1 1 734 734 322 322 0 0 0 0 0 0 1 1 0 0
1282 1 1 1275 1275 322 322 0 0 0 0 0 0 1 1 0 0
1285 1 1 1494 1494 322 322 0 0 0 0 0 0 1 1 0 0
1288 1 1 514 514 323 323 0 0 0 0 0 0 1 1 0 0
1299 1 1 695 695 324 324 0 0 0 0 0 0 1 1 0 0
1304 1 1 1094 1094 325 325 0 0 0 0 0 0 1 1 0 0
1309 1 1 685 685 326 326 0 0 0 0 0 0 1 1 0 0
1316 1 1 679 679 328 328 0 0 0 0 0 0 1 1 0 0
1319 1 1 1342 1342 328 328 0 0 0 0 0 0 1 1 0 0
1338 1 1 462 462 331 331 0 0 0 0 0 0 1 1 0 0
1340 1 1 543 543 331 331 0 0 0 0 0 0 1 1 0 0
1345 1 1 1263 1263 331 331 0 0 0 0 0 0 1 1 0 0
1358 1 1 586 586 333 333 0 0 0 0 0 0 1 1 0 0
1365 1 1 1278 1278 334 334 0 0 0 0 0 0 1 1 0 0
1366 1 1 1355 1355 334 334 0 0 0 0 0 0 1 1 0 0
1367 1 1 1362 1362 334 334 0 0 0 0 0 0 1 1 0 0
1368 1 1 1494 1494 334 334 0 0 0 0 0 0 1 1 0 0
1369 1 1 634 634 335 335 0 0 0 0 0 0 1 1 0 0
1370 1 1 639 639 335 335 0 0 0 0 0 0 1 1 0 0
1383 1 1 1360 1360 338 338 0 0 0 0 0 0 1 1 0 0
1387 1 1 643 643 339 339 0 0 0 0 0 0 1 1 0 0
1391 1 1 604 604 340 340 0 0 0 0 0 0 1 1 0 0
1392 1 1 1352 1352 340 340 0 0 0 0 0 0 1 1 0 0
1407 1 1 1357 1357 342 342 0 0 0 0 0 0 1 1 0 0
1414 1 1 738 738 343 343 0 0 0 0 0 0 1 1 0 0
1416 1 1 1402 1402 343 343 0 0 0 0 0 0 1 1 0 0
1420 1 1 501 501 344 344 0 0 0 0 0 0 1 1 0 0
1421 1 1 564 564 344 344 0 0 0 0 0 0 1 1 0 0
1426 1 1 1234 1234 344 344 0 0 0 0 0 0 1 1 0 0
1427 1 1 1479 1479 344 344 0 0 0 0 0 0 1 1 0 0
1464 1 1 555 555 354 354 0 0 0 0 0 0 1 1 0 0
1479 1 1 714 714 358 358 0 0 0 0 0 0 1 1 0 0
1487 1 1 698 698 362 362 0 0 0 0 0 0 1 1 0 0
1520 1 1 724 724 370 370 0 0 0 0 0 0 1 1 0 0
1551 1 1 1354 1354 377 377 0 0 0 0 0 0 1 1 0 0
1566 1 1 1248 1248 383 383 0 0 0 0 0 0 1 1 0 0
1568 1 1 1362 1362 383 383 0 0 0 0 0 0 1 1 0 0
1573 1 1 699 699 387 387 0 0 0 0 0 0 1 1 0 0
1609 1 1 1590 1590 395 395 0 0 0 0 0 0 1 1 0 0
1617 1 1 1587 1587 397 397 0 0 0 0 0 0 1 1 0 0
1658 1 1 698 698 404 404 0 0 0 0 0 0 1 1 0 0
1661 1 1 1611 1611 404 404 0 0 0 0 0 0 1 1 0 0
1666 1 1 1596 1596 405 405 0 0 0 0 0 0 1 1 0 0
1679 1 1 1578 1578 407 407 0 0 0 0 0 0 1 1 0 0
1685 1 1 1566 1566 408 408 0 0 0 0 0 0 1 1 0 0
1688 1 1 678 678 409 409 0 0 0 0 0 0 1 1 0 0
1703 1 1 823 823 412 412 0 0 0 0 0 0 1 1 0 0
1715 1 1 1575 1575 413 413 0 0 0 0 0 0 1 1 0 0
1720 1 1 825 825 414 414 0 0 0 0 0 0 1 1 0 0
1727 1 1 826 826 415 415 0 0 0 0 0 0 1 1 0 0
1733 1 1 694 694 416 416 0 0 0 0 0 0 1 1 0 0
1739 1 1 692 692 417 417 0 0 0 0 0 0 1 1 0 0
1741 1 1 1089 1089 417 417 0 0 0 0 0 0 1 1 0 0
1766 1 1 690 690 420 420 0 0 0 0 0 0 1 1 0 0
1806 1 1 642 642 427 427 0 0 0 0 0 0 1 1 0 0
1831 1 1 624 624 431 431 0 0 0 0 0 0 1 1 0 0
1834 1 1 903 903 431 431 0 0 0 0 0 0 1 1 0 0
1835 1 1 1002 1002 431 431 0 0 0 0 0 0 1 1 0 0
1857 1 1 648 648 437 437 0 0 0 0 0 0 1 1 0 0
1881 1 1 675 675 440 440 0 0 0 0 0 0 1 1 0 0
1887 1 1 1287 1287 441 441 0 0 0 0 0 0 1 1 0 0
1898 1 1 642 642 443 443 0 0 0 0 0 0 1 1 0 0
1903 1 1 666 666 445 445 0 0 0 0 0 0 1 1 0 0
1912 1 1 661 661 448 448 0 0 0 0 0 0 1 1 0 0
1913 1 1 659 659 449 449 0 0 0 0 0 0 1 1 0 0
1925 1 1 1164 1164 452 452 0 0 0 0 0 0 1 1 0 0
1927 1 1 1296 1296 452 452 0 0 0 0 0 0 1 1 0 0
1930 1 1 1167 1167 453 453 0 0 0 0 0 0 1 1 0 0
1931 1 1 1179 1179 453 453 0 0 0 0 0 0 1 1 0 0
1948 1 1 120 120 457 457 0 0 0 0 0 0 1 1 0 0
1964 1 1 99 99 460 460 0 0 0 0 0 0 1 1 0 0
1972 1 1 123 123 463 463 0 0 0 0 0 0 1 1 0 0
1973 1 1 315 315 463 463 0 0 0 0 0 0 1 1 0 0
1977 1 1 120 120 465 465 0 0 0 0 0 0 1 1 0 0
1985 1 1 861 861 467 467 0 0 0 0 0 0 1 1 0 0
2001 1 1 1292 1292 470 470 0 0 0 0 0 0 1 1 0 0
2045 1 1 456 456 482 482 0 0 0 0 0 0 1 1 0 0
2047 1 1 172 172 483 483 0 0 0 0 0 0 1 1 0 0
2049 1 1 786 786 483 483 0 0 0 0 0 0 1 1 0 0
2072 1 1 1317 1317 492 492 0 0 0 0 0 0 1 1 0 0
2105 1 1 1173 1173 502 502 0 0 0 0 0 0 1 1 0 0
2108 1 1 175 175 503 503 0 0 0 0 0 0 1 1 0 0
2126 1 1 1170 1170 507 507 0 0 0 0 0 0 1 1 0 0
2130 1 1 1302 1302 508 508 0 0 0 0 0 0 1 1 0 0
2132 1 1 1303 1303 509 509 0 0 0 0 0 0 1 1 0 0
2143 1 1 1050 1050 512 512 0 0 0 0 0 0 1 1 0 0
2144 1 1 1143 1143 512 512 0 0 0 0 0 0 1 1 0 0
2148 1 1 671 671 513 513 0 0 0 0 0 0 1 1 0 0
2163 1 1 662 662 517 517 0 0 0 0 0 0 1 1 0 0
2190 1 1 584 584 523 523 0 0 0 0 0 0 1 1 0 0
2219 1 1 1044 1044 531 531 0 0 0 0 0 0 1 1 0 0
2239 1 1 17 17 541 541 0 0 0 0 0 0 1 1 0 0
2247 1 1 1164 1164 543 543 0 0 0 0 0 0 1 1 0 0
2261 1 1 447 447 556 556 0 0 0 0 0 0 1 1 0 0
2264 1 1 12 12 557 557 0 0 0 0 0 0 1 1 0 0
2265 1 1 429 429 558 558 0 0 0 0 0 0 1 1 0 0
2272 1 1 768 768 564 564 0 0 0 0 0 0 1 1 0 0
2294 1 1 728 728 583 583 0 0 0 0 0 0 1 1 0 0
2295 1 1 742 742 583 583 0 0 0 0 0 0 1 1 0 0
2309 1 1 654 654 589 589 0 0 0 0 0 0 1 1 0 0
2310 1 1 665 665 589 589 0 0 0 0 0 0 1 1 0 0
2313 1 1 623 623 591 591 0 0 0 0 0 0 1 1 0 0
2318 1 1 573 573 596 596 0 0 0 0 0 0 1 1 0 0
2319 1 1 596 596 596 596 0 0 0 0 0 0 1 1 0 0
2321 1 1 564 564 597 597 0 0 0 0 0 0 1 1 0 0
2322 1 1 585 585 597 597 0 0 0 0 0 0 1 1 0 0
2335 1 1 1740 1740 763 763 0 0 0 0 0 0 1 1 0 0
2341 1 1 1857 1857 829 829 0 0 0 0 0 0 1 1 0 0
2345 1 1 1299 1299 832 832 0 0 0 0 0 0 1 1 0 0
2347 1 1 1302 1302 833 833 0 0 0 0 0 0 1 1 0 0
2358 1 1 1848 1848 839 839 0 0 0 0 0 0 1 1 0 0
2362 1 1 1914 1914 845 845 0 0 0 0 0 0 1 1 0 0
2363 1 1 1188 1188 853 853 0 0 0 0 0 0 1 1 0 0
2365 1 1 427 427 876 876 0 0 0 0 0 0 1 1 0 0
2367 1 1 290 290 887 887 0 0 0 0 0 0 1 1 0 0
